,name,external_id,external_id_source,lat,lng,address,minimum_age,url
340,George Mehl Park,185701781538014,facebook_places,32.2534031,-111.0041896,0.4mi,,https://www.instagram.com/explore/locations/185701781538014
341,Gem and Jam Festival,1184200221593313,facebook_places,32.25082,-110.98918,"0.8mi · 1102 W Grant Rd , Tucson, AZ",,https://www.instagram.com/explore/locations/1184200221593313
342,Mt Lemon Tuscon Az,144452419017814,facebook_places,32.254912331671,-110.96383904501,0.6mi,,https://www.instagram.com/explore/locations/144452419017814
343,Tucson Symphony Orchestra,81572322065,facebook_places,32.247607,-110.969358,"<0.1mi · 2175 N. Sixth Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/81572322065
344,Donna R Liggins recreation center,262960273799369,facebook_places,32.247138160806,-110.96792715224,0.1mi · 2160 North 6th Avenue,,https://www.instagram.com/explore/locations/262960273799369
345,Sixth Avenue Dog Park,105146462911683,facebook_places,32.246561,-110.969183,<0.1mi · 2075 N 6th Ave,,https://www.instagram.com/explore/locations/105146462911683
346,Mansfield Park,150539931624529,facebook_places,32.2478371,-110.9672172,0.2mi · 2275 N 4th Ave,,https://www.instagram.com/explore/locations/150539931624529
347,Westward Look Resort,120830971319138,facebook_places,32.248263888889,-110.96986111111,"<0.1mi · Tucson, AZ",,https://www.instagram.com/explore/locations/120830971319138
348,"Brother John's Beer, Bourbon & BBQ",302485883242758,facebook_places,32.2441371,-110.9721656,"0.3mi · 1801 North Stone Ave, Tucson",,https://www.instagram.com/explore/locations/302485883242758
349,Balboa Heights,1425335091130674,facebook_places,32.253894390701,-110.97495326512,"0.5mi · Balboa Heights, Tucson",,https://www.instagram.com/explore/locations/1425335091130674
350,Northwest Neighborhood Center,206315379386208,facebook_places,32.247175824522,-110.96774309094,"0.1mi · 2160 N 6th Ave, Tucson, AZ",,https://www.instagram.com/explore/locations/206315379386208
351,The Jackrabbit Lounge,100561752170999,facebook_places,32.246099188361,-110.97741,"0.4mi · 2000 N Oracle Rd, Tucson, AZ",,https://www.instagram.com/explore/locations/100561752170999
352,Bronx Park,1453667208099200,facebook_places,32.246476,-110.969975,"<0.1mi · Bronx Park, Tucson",,https://www.instagram.com/explore/locations/1453667208099200
353,North Tucson,199867284006496,facebook_places,32.25188,-110.97749,"0.5mi · 2480 N Oracle Rd, Tucson, AZ",,https://www.instagram.com/explore/locations/199867284006496
354,Northside,203702816363261,facebook_places,32.272013450012,-110.97794435008,1.7mi,,https://www.instagram.com/explore/locations/203702816363261
355,Pima Canyon Trail,186648014703098,facebook_places,32.3535659655,-110.955122924,"7.4mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/186648014703098
356,Southern Arizona Balloon Excursions,133334853403181,facebook_places,32.24988,-110.98026,"0.6mi · 537 W. Grant Rd., Tucson, Arizona",,https://www.instagram.com/explore/locations/133334853403181
357,The Nugget,111426661395962,facebook_places,32.2546087,-110.9613974,"0.7mi · 2617 N 1st Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/111426661395962
358,"Caesar's  Palace, Las Vegas",136430923078532,facebook_places,32.254550457001,-110.97044885159,"0.5mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/136430923078532
359,Sahuaro National Monument - Gates Pass,437582076307686,facebook_places,32.2476851,-110.9600272,0.6mi,,https://www.instagram.com/explore/locations/437582076307686
360,"Pascua Yaqui Indian Village, Arizona",104704612901559,facebook_places,32.248550250312,-110.98400762404,0.8mi,,https://www.instagram.com/explore/locations/104704612901559
361,Tucson Brass Workshop,973172879367321,facebook_places,32.2474599,-110.96922,"<0.1mi · 2175 N 6th Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/973172879367321
362,BumSteer,608384462585659,facebook_places,32.245205,-110.971106,"0.2mi · 1910 N Stone Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/608384462585659
363,Tacos de Cabeza Estilo Cajeme,386171735282023,facebook_places,32.249902420725,-110.97528825168,"0.3mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/386171735282023
364,The Dirty T,150468618305681,facebook_places,32.232618644375,-110.95131617937,"1.5mi · Tucson, AZ",,https://www.instagram.com/explore/locations/150468618305681
365,UofA recreation center,134375369963290,facebook_places,32.248560261981,-110.97416008333,0.3mi,,https://www.instagram.com/explore/locations/134375369963290
366,The Fraternal Order of Eagles Tucson Aerie Tucson Number 180,748187558643758,facebook_places,32.241280760525,-110.97146242558,"0.4mi · 1530 N. Stone Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/748187558643758
367,Catalina Vista,114419015568567,facebook_places,32.246506,-110.93973,"0.2mi · Catalina Vista, Tucson",,https://www.instagram.com/explore/locations/114419015568567
368,Culinary Dropout,266782000493923,facebook_places,32.25076,-110.93413,"0.3mi · 2543 E. Grant Road, Tucson",,https://www.instagram.com/explore/locations/266782000493923
369,"Snooze, an A.M. Eatery",112024297259520,facebook_places,32.24996,-110.9350286,"0.2mi · 2500 E. Grant Road, Suite 182, Tucson",,https://www.instagram.com/explore/locations/112024297259520
370,Mojo Cuban Kitchen and Rum Bar,102078829184464,facebook_places,32.2506,-110.94278,"0.4mi · 1929 E Grant Road, Tucson, Arizona",,https://www.instagram.com/explore/locations/102078829184464
371,105.3 La Poderosa Tucson,1409770409286342,facebook_places,32.18687,-110.91671,"4.4mi · 3222 s richey ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/1409770409286342
372,Postino WineCafe,2393438980715480,facebook_places,32.2496657,-110.9349082,"0.2mi · 2500 E Grant Rd Ste 112, Tucson",,https://www.instagram.com/explore/locations/2393438980715480
373,Bookmans Bookstore,114324168719313,facebook_places,32.250298706054,-110.943346226,0.4mi,,https://www.instagram.com/explore/locations/114324168719313
374,Elcon Mall Theater,364863660197367,facebook_places,32.25145,-110.93645,0.3mi,,https://www.instagram.com/explore/locations/364863660197367
375,Kingfisher,145950135466378,facebook_places,32.250094,-110.9335768,"0.3mi · 2564 E Grant Rd, Tucson, Arizona",,https://www.instagram.com/explore/locations/145950135466378
376,Arizona Inn,668489886617012,facebook_places,32.2421922,-110.9392835,0.4mi,,https://www.instagram.com/explore/locations/668489886617012
377,Dr. Kelly's Vet - Tucson,112209290122934,facebook_places,,,,,https://www.instagram.com/explore/locations/112209290122934
378,Starting Lineup Barbershop,112288611230766,facebook_places,32.252355,-110.9444,"0.5mi · 2515 N Campbell Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/112288611230766
379,Saints Peter & Paul Catholic School,172693322866490,facebook_places,32.240298610522,-110.94297264951,"0.6mi · 1436 N Campbell Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/172693322866490
380,Tanque Verde Peak,126344410745682,facebook_places,32.19555041,-110.63134027,18.2mi,,https://www.instagram.com/explore/locations/126344410745682
381,Banner Health,394218857617803,facebook_places,32.242930110759,-110.94620129734,"0.6mi · 1625 N Campbell Ave, Tucson",,https://www.instagram.com/explore/locations/394218857617803
382,Dante's Fire,294178164045905,facebook_places,32.24992,-110.93442,"0.2mi · 2526 E Grant Rd, Tucson, Arizona",,https://www.instagram.com/explore/locations/294178164045905
383,Edge Bar,1999716133672257,facebook_places,32.291017989277,-110.99579815667,"4.5mi · 954 Flowing wells, Tucson, Arizona",,https://www.instagram.com/explore/locations/1999716133672257
384,Garden District,333267847285278,facebook_places,32.238709143602,-110.90883048524,"0.7mi · Garden District, Tucson",,https://www.instagram.com/explore/locations/333267847285278
385,Stay Home Save Life,102158228124803,facebook_places,,,,,https://www.instagram.com/explore/locations/102158228124803
386,Garden District Neighborhood Association (GDNA),340692586856,facebook_places,32.247551313775,-110.90738209676,"0.2mi · Swan to Alvernon, Grant to Speedway, Tucson, Arizona",,https://www.instagram.com/explore/locations/340692586856
387,VASA Fitness,405658580218682,facebook_places,32.2492971,-110.9085126,"0.3mi · 3920 E Grant Rd, Tucson, Arizona",,https://www.instagram.com/explore/locations/405658580218682
388,Kha District - near Tucson Botanical Gardens,2265074190470551,facebook_places,,,,,https://www.instagram.com/explore/locations/2265074190470551
389,Yume Japanese Gardens of Tucson,428583107213731,facebook_places,32.247269,-110.909241,"0.3mi · 2130 N Alvernon Way, Tucson, Arizona",,https://www.instagram.com/explore/locations/428583107213731
390,Psychosomatic Transformation Center - Grant,865663186897345,facebook_places,32.2502159,-110.8976265,"0.4mi · 4444 E. Grant Road, #109, Tucson, Arizona",,https://www.instagram.com/explore/locations/865663186897345
391,"5th Dimension, Upper Astral Plane",421899034596413,facebook_places,45.833708037347,-88.049331064244,,,https://www.instagram.com/explore/locations/421899034596413
392,His Presence Church Arizona,104341399635234,facebook_places,32.249218618044,-110.9055079224,"0.1mi · 4108 E North St, Tucson, Arizona",,https://www.instagram.com/explore/locations/104341399635234
393,Columbus and Pima,176094155813485,facebook_places,32.24357967,-110.90144173,0.3mi,,https://www.instagram.com/explore/locations/176094155813485
394,Grant and Alvernon,258567334169730,facebook_places,32.25106235,-110.90924455,0.4mi,,https://www.instagram.com/explore/locations/258567334169730
395,John F Kennedy Park Tucson AZ,556118074413938,facebook_places,32.2524223,-110.9117957,0.5mi · Tucson AZ,,https://www.instagram.com/explore/locations/556118074413938
396,The Shelter Cocktail Lounge,172769339424168,facebook_places,32.2510358,-110.9042075,"0.2mi · 4155 E Grant Rd, Tucson, Arizona",,https://www.instagram.com/explore/locations/172769339424168
397,RoadHouse Cinemas Tucson,604918992897769,facebook_places,32.2521556,-110.8898324,"0.9mi · 4811 E Grant Rd #150, Crossroads Festival,, Tucson, Arizona",,https://www.instagram.com/explore/locations/604918992897769
398,3rd Stone from the Sun,183631258468379,facebook_places,32.24424753,-110.89981104,0.4mi,,https://www.instagram.com/explore/locations/183631258468379
399,Tuscon,165479880163508,facebook_places,32.24933418914,-110.9086371773,"0.3mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/165479880163508
400,Vertica Fitness Tucson,260200162114,facebook_places,32.250470294319,-110.90389421819,0.2mi · Speedway,,https://www.instagram.com/explore/locations/260200162114
401,The Loop River Bike Trail,483537911756281,facebook_places,32.257476070225,-110.9218060149,"1.2mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/483537911756281
402,Ihop,126247657444232,facebook_places,32.2531771614,-110.910216225,"0.5mi · Tucson, AZ",,https://www.instagram.com/explore/locations/126247657444232
